"Bergasse_10" "Bergasse_11" "Bergasse_2" "Bergasse_6" "Brissot_2" "Brissot_4" "Brissot_8" "Brissot_9" "Condorcet_11" "Condorcet_2" "Condorcet_7" "Condorcet_8" "D'Alembert_10" "D'Alembert_12" "D'Alembert_13" "D'Alembert_3" "Delisle-de-Sales_11" "Delisle-de-Sales_18" "Delisle-de-Sales_6" "Delisle-de-Sales_7" "Garat_10" "Garat_4" "Garat_5" "Garat_8" "Gouges_2" "Gouges_3" "Gouges_4" "Gouges_5" "La-Harpe_1" "La-Harpe_4" "La-Harpe_6" "La-Harpe_9" "Marmontel_14" "Marmontel_15" "Marmontel_17" "Marmontel_18" "Sieyes_11" "Sieyes_2" "Sieyes_3" "Sieyes_4" "Villar_2" "Villar_3" "Villar_4" "Villar_6"
"théâtre" 0 0 0 0 0.0499251123315027 0.05 0 0 0.0499750124937531 0 0 0 0.05 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.04995004995005 0.0998502246630055 0.0999500249875062 0 0.1 0.0998003992015968 0 0.05 0 0 0 0 0.04995004995005 0 0 0.0998003992015968
"trouvé" 0.0498504486540379 0 0.0498753117206983 0 0.0499251123315027 0 0 0 0.0999500249875062 0.0499750124937531 0 0.05 0.15 0 0 0.0999500249875062 0 0.0998003992015968 0.0499750124937531 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.04995004995005 0.0499251123315027 0
"utile" 0.0498504486540379 0.04995004995005 0.0997506234413965 0.049800796812749 0.0499251123315027 0 0 0 0.0499750124937531 0 0.04995004995005 0 0 0.0499750124937531 0 0.0499750124937531 0.04995004995005 0 0.0499750124937531 0.0498753117206983 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.05 0 0.1 0.05 0 0 0.04995004995005 0 0
"vjooqle" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14985014985015 0.2997002997003 0.199700449326011 0.29940119760479
"voulu" 0.0498504486540379 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0998502246630055 0.0499750124937531 0 0 0 0 0 0.04995004995005 0.0999500249875062 0.0999000999000999 0 0.04995004995005 0 0 0 0.0499251123315027 0 0.049825610363727 0.05 0 0 0.05 0 0.05 0 0 0.04995004995005 0 0.0499251123315027 0
"vue" 0.0498504486540379 0.04995004995005 0.0498753117206983 0 0.0499251123315027 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.14985014985015 0 0 0.0498753117206983 0 0 0 0 0.05 0.04995004995005 0 0 0.04995004995005 0 0.0999500249875062 0 0 0 0 0.05 0.04995004995005 0.05 0 0 0 0.04995004995005 0.0499251123315027 0
"ambition" 0 0 0 0 0.0499251123315027 0 0 0.1 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0.0499750124937531 0.04995004995005 0.149925037481259 0 0 0.04995004995005 0.149925037481259 0.1 0 0 0 0.049825610363727 0 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0
"auteurs" 0 0.04995004995005 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.199700449326011 0.349825087456272 0.199302441454908 0 0 0 0 0 0 0 0 0 0 0 0
"certain" 0 0 0 0.049800796812749 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0.0499251123315027 0.0499750124937531 0.04995004995005 0.0499001996007984 0.0499750124937531 0.0498753117206983 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0.04995004995005 0 0 0.049825610363727 0 0.0499001996007984 0.0499001996007984 0 0.04995004995005 0 0 0 0.04995004995005 0 0 0.0499001996007984
"comité" 0.249252243270189 0.04995004995005 0.249376558603491 0.199203187250996 0 0.05 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"crime" 0 0.04995004995005 0 0.049800796812749 0 0.05 0 0.05 0 0 0.0999000999000999 0 0 0 0 0 0 0.0499001996007984 0.0499750124937531 0 0 0.0999000999000999 0 0.04995004995005 0.05 0 0 0 0 0 0 0 0.05 0.0499001996007984 0.0998003992015968 0.05 0.04995004995005 0 0 0 0 0 0 0
"demande" 0.0498504486540379 0 0 0.149402390438247 0.0499251123315027 0 0 0.05 0 0 0 0.05 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0 0 0.049825610363727 0 0.0998003992015968 0 0.05 0.04995004995005 0.1 0 0 0 0 0 0.0499001996007984
"devoirs" 0.0498504486540379 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0.0999500249875062 0.04995004995005 0 0.0999000999000999 0 0.0999000999000999 0 0 0 0.0499251123315027 0 0 0 0 0.0499001996007984 0 0 0 0 0 0.04995004995005 0.0999000999000999 0.0499251123315027 0.0499001996007984
"devoit" 0.0498504486540379 0 0.149625935162095 0.049800796812749 0 0.1 0 0.05 0 0.0499750124937531 0.0999000999000999 0.05 0 0.0499750124937531 0 0 0 0 0.0999500249875062 0 0 0.04995004995005 0 0 0.05 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0
"êtes" 0 0 0 0 0 0.05 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0.0999500249875062 0 0 0.0499251123315027 0 0.049825610363727 0.2 0.0998003992015968 0 0.05 0 0 0.05 0 0 0 0.0499251123315027 0
"fais" 0 0.04995004995005 0 0 0 0.05 0 0 0.0499750124937531 0 0.04995004995005 0 0 0 0 0 0.04995004995005 0 0 0.0498753117206983 0 0.04995004995005 0 0.04995004995005 0 0.0999000999000999 0 0.05 0 0 0 0 0 0.0499001996007984 0.0499001996007984 0 0 0.1 0 0 0.04995004995005 0.04995004995005 0 0.0499001996007984
"mépris" 0 0 0 0 0.0499251123315027 0 0.0499251123315027 0.05 0 0.0499750124937531 0.04995004995005 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0.04995004995005 0.0999500249875062 0.05 0 0.0499251123315027 0.0999500249875062 0 0 0 0.0499001996007984 0 0.04995004995005 0.05 0 0 0 0 0 0
"parle" 0.0498504486540379 0.14985014985015 0 0 0 0 0.0998502246630055 0 0 0 0 0 0.05 0 0 0 0.04995004995005 0.199600798403194 0 0 0 0 0 0 0.05 0 0 0.05 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0.05 0.05 0 0 0 0
"parties" 0.0498504486540379 0 0 0.099601593625498 0 0 0 0 0.0999500249875062 0 0.04995004995005 0 0.1 0.149925037481259 0 0 0 0 0.0499750124937531 0.0498753117206983 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0
"petit" 0 0 0 0.049800796812749 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0.0499750124937531 0 0 0.149925037481259 0.0498753117206983 0 0 0 0 0 0 0.0499750124937531 0.05 0 0.0499251123315027 0.0499750124937531 0 0 0 0.0499001996007984 0.05 0.04995004995005 0 0 0 0 0.04995004995005 0.0499251123315027 0.0499001996007984
"philosophes" 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0.0499750124937531 0.0999000999000999 0.0499001996007984 0.0999500249875062 0.0997506234413965 0 0 0 0.14985014985015 0 0 0 0 0.04995004995005 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0.0999000999000999 0.04995004995005 0 0
"politiques" 0 0 0 0 0 0.05 0.0499251123315027 0.1 0.0499750124937531 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0.04995004995005 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0.15 0.1 0.04995004995005 0.04995004995005 0 0
"possible" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.0499750124937531 0.149775336994508 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0.04995004995005 0 0.149925037481259 0 0.05 0.0499001996007984 0.0499001996007984 0 0.0999000999000999 0.05 0 0.05 0 0 0 0
"saint" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499750124937531 0 0.0499001996007984 0.0999500249875062 0 0.149925037481259 0.1998001998002 0.149925037481259 0.14985014985015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"soient" 0 0 0 0 0.0998502246630055 0.1 0 0.05 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0.0499750124937531 0 0.05 0 0 0.1 0 0 0.0499750124937531 0.0996512207274539 0 0 0 0 0 0.05 0.05 0 0 0 0 0.0499001996007984
"suivant" 0 0 0 0.049800796812749 0 0 0 0 0.0499750124937531 0 0.04995004995005 0 0.05 0 0 0 0.0999000999000999 0.0499001996007984 0.0499750124937531 0 0.0999500249875062 0 0.0999500249875062 0 0 0 0.0499750124937531 0 0.04995004995005 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0.1 0 0 0 0
"titre" 0 0 0.0498753117206983 0 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0999500249875062 0 0 0 0.0498753117206983 0.0499750124937531 0 0 0.0999000999000999 0 0 0 0 0.04995004995005 0 0.149925037481259 0 0 0 0.0499001996007984 0 0 0.05 0.05 0 0.04995004995005 0.04995004995005 0 0
"va" 0.0498504486540379 0.04995004995005 0 0.049800796812749 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.149925037481259 0.0999000999000999 0 0.0999000999000999 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0.1 0.0998003992015968 0 0 0 0 0 0 0 0 0 0
"véritable" 0 0 0 0 0 0 0.0499251123315027 0 0.0999500249875062 0 0 0 0 0 0.0499251123315027 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0 0.05 0 0 0 0 0.05 0 0 0 0.0999000999000999 0.15 0.15 0 0.04995004995005 0 0.0499251123315027 0
"vient" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0.05 0.0999500249875062 0 0 0.0999000999000999 0 0 0 0.0999500249875062 0 0.0499750124937531 0 0.05 0 0 0 0 0 0.0499750124937531 0.049825610363727 0.05 0 0.0499001996007984 0 0 0.1 0 0 0 0 0.0998502246630055 0
"vont" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.04995004995005 0.25 0.0999000999000999 0.0499750124937531 0.1 0 0 0 0 0 0 0.0998003992015968 0 0 0 0.05 0 0.0999000999000999 0 0 0
"académie" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.1998001998002 0.1 0.1 0.149925037481259 0.0499251123315027 0 0 0.0499001996007984 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"administration" 0 0 0 0 0.199700449326011 0.1 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0.149925037481259 0 0 0 0.1 0.1998001998002 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"an" 0 0.04995004995005 0 0.149402390438247 0 0.05 0 0.05 0 0 0.04995004995005 0 0 0.0499750124937531 0 0 0 0.0499001996007984 0.0499750124937531 0.0498753117206983 0 0 0 0 0.1 0 0 0.05 0 0 0 0 0 0 0 0 0 0.1 0 0 0.04995004995005 0 0 0
"aujourd" 0 0.04995004995005 0.0498753117206983 0.099601593625498 0 0 0 0.05 0.149925037481259 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0.0499750124937531 0.04995004995005 0.05 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0 0
"choix" 0 0.04995004995005 0 0 0.0998502246630055 0.1 0.149775336994508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0.0499750124937531 0 0 0.0499001996007984 0.0499001996007984 0.05 0 0 0 0.05 0.04995004995005 0.04995004995005 0 0
"commune" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0.04995004995005 0.0499251123315027 0 0.049825610363727 0 0 0 0 0.0999000999000999 0.1 0.15 0.1 0 0 0 0
"connoître" 0 0 0 0 0 0.05 0.149775336994508 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0.0499750124937531 0.04995004995005 0 0 0.0499750124937531 0 0 0 0 0 0.05 0.0499001996007984 0 0 0.04995004995005 0.05 0 0 0 0 0.0499251123315027 0.0998003992015968
"contraire" 0 0 0 0 0.0499251123315027 0 0.0499251123315027 0.1 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0.04995004995005 0.0999500249875062 0.04995004995005 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.04995004995005 0 0.05 0.15 0 0 0 0
"delà" 0.0498504486540379 0 0 0.149402390438247 0 0.05 0 0 0.0499750124937531 0 0 0.05 0 0 0.0499251123315027 0.0499750124937531 0 0.149700598802395 0.0499750124937531 0.0498753117206983 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0
"également" 0 0 0 0.049800796812749 0 0.05 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0.0499750124937531 0.04995004995005 0 0 0.0499750124937531 0.05 0.0999000999000999 0.0499251123315027 0 0 0 0 0 0 0 0.1 0 0 0 0.04995004995005 0.0499251123315027 0
"éloge" 0 0 0 0 0 0 0 0 0.149925037481259 0.0999500249875062 0.04995004995005 0 0 0.0999500249875062 0.0998502246630055 0.0499750124937531 0.04995004995005 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.04995004995005 0.0999000999000999 0 0
"entendre" 0 0 0 0.049800796812749 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0.05 0 0.0499750124937531 0 0 0 0 0 0.0498753117206983 0 0 0 0.0999000999000999 0 0 0 0 0 0 0.0499750124937531 0.049825610363727 0.05 0 0.199600798403194 0 0 0 0 0.1 0 0 0 0
"erreurs" 0.0498504486540379 0 0.0498753117206983 0.049800796812749 0 0.05 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0.0499750124937531 0.04995004995005 0.199900049975012 0 0 0 0 0 0 0.0499251123315027 0.0499750124937531 0 0 0 0 0 0 0.05 0.05 0 0 0.04995004995005 0 0
"etats" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0 0 0 0.05 0.1 0.05 0.0999000999000999 0.04995004995005 0.0998502246630055 0.0998003992015968
"etc" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0.0996512207274539 0 0 0 0 0.04995004995005 0.2 0.2 0.15 0 0 0 0
"êtres" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0.1998001998002 0.199600798403194 0.199900049975012 0.0498753117206983 0 0.04995004995005 0 0 0 0 0 0 0 0.0499251123315027 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"fondamentale" 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.399800099950025 0.149775336994508 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forte" 0.0498504486540379 0 0.0498753117206983 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0.15 0 0.0499750124937531 0.0998502246630055 0.0499750124937531 0 0.0499001996007984 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0.0499001996007984
"influence" 0 0 0 0 0 0.05 0.149775336994508 0.15 0 0 0.04995004995005 0.05 0 0 0 0 0 0 0 0.0498753117206983 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14985014985015 0 0.05 0.1 0 0 0 0
"lettre" 0 0 0.0997506234413965 0.049800796812749 0 0.05 0 0.05 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0499750124937531 0.0498753117206983 0 0 0 0.04995004995005 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0.149775336994508 0.0998003992015968
"lorsqu" 0 0 0 0 0.0499251123315027 0.05 0 0.1 0 0 0 0.05 0 0 0 0 0 0.0499001996007984 0 0.0498753117206983 0.0499750124937531 0.04995004995005 0 0 0.05 0 0.0499750124937531 0 0 0 0.0499750124937531 0.049825610363727 0.1 0 0 0 0 0 0 0.05 0 0 0 0.0499001996007984
"membres" 0.0498504486540379 0 0.0498753117206983 0 0.0499251123315027 0.1 0.0998502246630055 0.05 0 0.0499750124937531 0.0999000999000999 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499750124937531 0 0 0 0 0 0.04995004995005 0.05 0.05 0 0 0 0 0
"parler" 0.0498504486540379 0 0.0498753117206983 0.049800796812749 0 0 0 0 0 0 0 0.05 0.05 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0 0.0999000999000999 0 0.04995004995005 0.0499750124937531 0 0 0.0499251123315027 0 0 0 0 0.0499001996007984 0 0.04995004995005 0.05 0 0 0.04995004995005 0 0.0499251123315027 0
"quoique" 0 0.0999000999000999 0 0 0 0 0.0499251123315027 0 0.0499750124937531 0 0.04995004995005 0 0 0.0999500249875062 0.0998502246630055 0.149925037481259 0 0.0499001996007984 0 0 0 0 0.0499750124937531 0 0 0 0 0.05 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"sait" 0 0 0 0 0 0.1 0 0.05 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.1 0.0999000999000999 0.0499251123315027 0.0999500249875062 0.149476831091181 0 0 0 0 0 0 0.05 0 0 0 0.0499251123315027 0
"seront" 0 0 0 0 0.0499251123315027 0.1 0.0499251123315027 0.05 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.04995004995005 0.05 0.04995004995005 0 0.05 0.04995004995005 0 0 0.0996512207274539 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0.0998502246630055 0
"travaux" 0 0 0 0 0 0 0 0 0.0999500249875062 0 0.0999000999000999 0.1 0.05 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.049825610363727 0 0.0499001996007984 0.0499001996007984 0.1 0 0.05 0 0 0.04995004995005 0 0.0499251123315027 0
"ainfi" 0 0 0 0.099601593625498 0 0 0 0 0.199900049975012 0 0 0 0.15 0.0499750124937531 0.0998502246630055 0.149925037481259 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amis" 0 0.04995004995005 0 0 0.0998502246630055 0.05 0 0 0 0 0.04995004995005 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0.1 0.04995004995005 0 0 0 0 0.0499750124937531 0 0 0.0998003992015968 0.0499001996007984 0 0 0.05 0 0 0 0 0.0499251123315027 0
"amitié" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499251123315027 0.0499750124937531 0 0 0 0.0498753117206983 0.0499750124937531 0 0.0999500249875062 0.04995004995005 0 0 0 0 0 0.0499251123315027 0 0 0.1 0.0499001996007984 0.0998003992015968 0 0 0 0 0 0 0.04995004995005 0 0
"appelle" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.04995004995005 0 0.2 0 0.0998502246630055 0.0499750124937531 0 0 0.0499750124937531 0 0 0.04995004995005 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499001996007984 0 0.05 0 0.05 0 0.05 0 0 0 0
"bonne" 0 0 0 0 0 0 0.0499251123315027 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.04995004995005 0 0 0.04995004995005 0 0.0499750124937531 0.049825610363727 0 0.0499001996007984 0 0.05 0.04995004995005 0.1 0 0 0.04995004995005 0.04995004995005 0 0.0499001996007984
"causes" 0 0 0 0 0 0.1 0 0.05 0 0.0499750124937531 0 0 0.05 0 0.0499251123315027 0 0 0.0499001996007984 0 0 0 0 0 0.04995004995005 0 0 0 0.05 0.04995004995005 0 0.0499750124937531 0.049825610363727 0.05 0 0 0 0 0 0 0 0.0999000999000999 0 0.0499251123315027 0
"cinq" 0 0 0.0498753117206983 0.049800796812749 0 0 0 0.05 0.0499750124937531 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0.0999000999000999 0.1 0.05 0 0.04995004995005 0 0 0.0499001996007984
"coeur" 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499750124937531 0.0498753117206983 0.0499750124937531 0.04995004995005 0.0499750124937531 0.04995004995005 0 0 0.0499750124937531 0 0 0 0 0 0 0.0998003992015968 0.149700598802395 0.1 0 0 0 0 0 0 0 0
"comte" 0 0.04995004995005 0 0.049800796812749 0 0 0 0 0.0499750124937531 0 0.0999000999000999 0.15 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.05 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0.0999000999000999 0.0998502246630055 0.0499001996007984
"côté" 0 0 0 0.099601593625498 0.0499251123315027 0 0.0499251123315027 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0499001996007984 0 0.05 0.0999000999000999 0 0.1 0.05 0 0.04995004995005 0.0499251123315027 0
"crois" 0.0997008973080758 0 0.149625935162095 0.049800796812749 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0 0.0499750124937531 0 0.05 0.0998003992015968 0 0.05 0 0 0 0 0.04995004995005 0 0 0.0499001996007984
"dû" 0 0 0 0 0 0.05 0.0499251123315027 0 0.0499750124937531 0 0 0.05 0 0 0 0.0999500249875062 0 0 0.0499750124937531 0.0498753117206983 0 0 0 0 0 0.0999000999000999 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.04995004995005 0 0 0.05 0 0.0999000999000999 0 0.0499001996007984
"établir" 0.0498504486540379 0.04995004995005 0 0 0.0499251123315027 0.05 0 0.05 0.0499750124937531 0 0.0999000999000999 0.05 0 0 0 0 0 0.0499001996007984 0 0 0 0 0.0499750124937531 0.04995004995005 0.05 0 0 0 0.04995004995005 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"étendue" 0 0 0 0 0.0499251123315027 0.05 0 0 0 0.0999500249875062 0 0 0.15 0.0499750124937531 0 0.0499750124937531 0 0.0998003992015968 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499001996007984
"falloit" 0.0997008973080758 0.0999000999000999 0 0.049800796812749 0.0499251123315027 0 0.0499251123315027 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0 0 0.049825610363727 0 0.0499001996007984 0.0998003992015968 0 0 0 0 0 0 0 0 0
"instant" 0 0 0 0 0.0499251123315027 0.15 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.249875062468766 0.04995004995005 0 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0 0.1 0.05 0 0 0 0 0
"journaux" 0.0498504486540379 0.04995004995005 0 0 0.249625561657514 0.05 0.0998502246630055 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"monarque" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0.05 0.04995004995005 0.14985014985015 0.0998502246630055 0.199600798403194
"né" 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499001996007984 0 0 0 0.04995004995005 0.0499750124937531 0.0999000999000999 0 0.04995004995005 0 0 0 0 0 0 0.05 0.0499001996007984 0.0998003992015968 0 0 0 0 0 0.04995004995005 0 0.0499251123315027 0.0998003992015968
"opinions" 0 0 0 0 0 0 0.0499251123315027 0 0.0499750124937531 0 0.04995004995005 0.05 0 0.0499750124937531 0 0.0499750124937531 0.04995004995005 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0.04995004995005 0.0999500249875062 0.1 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"patriotisme" 0 0 0 0 0.249625561657514 0.1 0.0998502246630055 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pieds" 0.0498504486540379 0 0.0498753117206983 0 0.0499251123315027 0 0.0499251123315027 0 0 0.0499750124937531 0 0 0 0 0 0 0.04995004995005 0.0499001996007984 0.0499750124937531 0 0 0.04995004995005 0.0499750124937531 0.04995004995005 0 0.0999000999000999 0.0499750124937531 0 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"propres" 0.0498504486540379 0 0 0 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0.0499750124937531 0 0 0 0.0498753117206983 0 0.04995004995005 0.0499750124937531 0.04995004995005 0 0 0 0.05 0.04995004995005 0 0 0.049825610363727 0 0 0 0 0.04995004995005 0.05 0 0 0.04995004995005 0 0.0499251123315027 0
"propriétés" 0.0498504486540379 0 0 0 0 0 0.0499251123315027 0 0 0 0.0999000999000999 0 0.15 0.0499750124937531 0.0998502246630055 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.0999500249875062 0.05 0 0.0499251123315027 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"rapports" 0 0 0 0.049800796812749 0 0 0 0 0.0999500249875062 0.0499750124937531 0 0 0 0 0.149775336994508 0 0 0 0 0 0.0499750124937531 0 0 0.04995004995005 0.05 0 0 0 0.04995004995005 0.0499251123315027 0 0 0 0 0 0 0 0.05 0.1 0.05 0 0 0 0
"règne" 0 0 0 0.049800796812749 0 0.05 0 0.05 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0.0999500249875062 0.0999000999000999 0 0 0 0 0 0.05 0 0 0 0 0 0.0499001996007984 0 0.05 0 0 0 0 0.04995004995005 0.04995004995005 0.0998502246630055 0
